mol_id,piID,GATS1i,P_VSA_p_3,LOGP99,Mp,P_VSA_charge_7,MATS1p,SpMax1_Bh(m),Fsp3,GATS1m,P_VSA_MR_7,SHED_DL,P_VSA_s_6,nR10,nR09,RBF,P_VSA_LogP_8,C-006,nCconj,P_VSA_LogP_4,F04[C-N],P_VSA_charge_11,nArOH,NaaaC,S3K,O-057,nR=Cs,P_VSA_charge_10,MATS1m,P_VSA_charge_1,nArX,F06[C-N],nCrt,F05[C-Cl],MDEC-44,MaxdssC,P_VSA_charge_5,C-040,C-034,C-039,P_VSA_MR_8,CATS2D_00_NN,nRNR2,nArNO2,s4_relPathLength_2,nArNH2,nRCO
TOX26045,0.2826443574570282,0.3424267590364714,0.1235990556954468,0.6692145655948974,0.0090626462478144,0.0572656878581588,0.5595419721945899,0.1852078705314276,0.272727272727273,0.2379212550316517,0.0,0.2885440438443476,0.0942365828360028,0.0,0.0,0.275862068965518,0.0,0.0,0.0,0.1008037844920776,0.0357142857142857,0.0,0.04,0.0,0.0766011023526878,0.08,0.0,0.0,0.5886484521953477,0.0861192695544815,0.0,0.0161290322580645,0.0,0.0,0.0,0.6485802611359108,0.0,0.1333333333333333,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.5,0.0,0.0
TOX26047,0.3090808598743636,0.3298299694742114,0.1627996071272777,0.6995033907935633,0.0150475732940503,0.2187349596549362,0.5029991585126562,0.589387407079034,0.181818181818182,0.1323490489237599,0.0141013520308873,0.0,0.01746743645711,0.0,0.0,0.074074074074074,0.0,0.0,0.125,0.0244504365007565,0.0535714285714285,0.0,0.0,0.0,0.031184007262864,0.0,0.1111111111111111,0.0,0.6093537552210732,0.0,0.0,0.0,0.0,0.0,0.0,0.8634467066951508,0.0,0.0666666666666666,0.0,0.0,0.1544530748939259,0.0,0.0,0.0,0.0,0.0,0.0
TOX2605,0.1615763378602751,0.4341548202404571,0.0527419823849717,0.6872830288978287,0.0059025828979534,0.0065562040464673,0.4432620326177037,0.1681751577803884,1.0,0.2695219587892451,0.0699192533092454,0.0,0.040631391352536,0.0,0.0,0.444444444444444,0.0,0.0526315789473684,0.0,0.0181051972596918,0.0178571428571428,0.1853242542787201,0.0,0.0,0.1224791763645214,0.0,0.0,0.0221231610494581,0.6189201943812715,0.0093458666217147,0.0,0.0,0.0,0.0,0.0,0.708526262496034,0.0810163980363871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOX26051,0.1865655399890867,0.4342897755307457,0.0,0.6076724640187677,0.0048333898836955,0.0,0.6075597392485395,0.1743825980230288,1.0,0.3025071894590228,0.0,0.0,0.1779051297653478,0.0,0.0,0.4,0.0,0.1052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0606725735543489,0.0,0.0,0.0,0.5491084882790794,0.2133458774948271,0.0,0.0,0.0,0.0,0.0,0.708526262496034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4305555555555553,0.0,0.0
TOX26054,0.5661109253524262,0.3759979984974056,0.7015310106180629,0.9287460039465514,0.0084856064116038,0.3985112124402428,0.4980388587628663,0.1897322102274521,0.559322033898305,0.3280486038471685,0.3360567570276889,0.0,0.050217465897241,0.0,0.0,0.405228758169934,0.0,0.0,0.25,0.0663910260585271,0.0,0.0,0.0,0.0,0.4783863645595365,0.0,0.6666666666666666,0.0,0.6134416337941956,0.0183270612525865,0.0,0.0,0.0,0.0,0.0,0.946452349979048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
TOX26059,0.2869124397449808,0.3147014526248999,0.1640742644941085,0.6882190248743492,0.0102097111171998,0.0817783862275382,0.5047131882086499,0.1852240781038527,0.1,0.2240806660284245,0.0605145318601284,0.2547454593235913,0.0547595879095118,0.0,0.0,0.260869565217392,0.0,0.0,0.125,0.0490480136990063,0.0,0.0,0.0,0.0,0.0576286007703556,0.04,0.1111111111111111,0.0252594691303063,0.604670436241228,0.0447211768754311,0.0,0.0,0.0,0.0,0.0,0.560163769996943,0.0,0.0666666666666666,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0
TOX26060,0.2943570638441503,0.4688722084743428,0.2032910319153674,0.7000634912740059,0.0081023968178034,0.1317732729501381,0.4151866304442919,0.1856778167083366,0.533333333333333,0.2718967196925619,0.0,0.0,0.0327500294401309,0.0,0.0,0.428571428571428,0.0,0.2631578947368421,0.0416666666666666,0.0230734944760968,0.0178571428571428,0.0,0.0,0.0,0.0994755506529045,0.0,0.0,0.0473826301797645,0.6273324995722301,0.0183270612525865,0.0,0.032258064516129,0.0,0.0,0.0,0.664373749651347,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
TOX26061,0.3650794703760652,0.4068568797684542,0.3011276573773789,0.6973513513270226,0.0091785406214904,0.1128472886433852,0.487821510590142,0.2365484006046496,0.48,0.2546327443614637,0.018542904208108,0.5798432043629539,0.1160364827290683,0.0,0.0,0.333333333333334,0.0,0.2105263157894736,0.0,0.0574105349611668,0.1428571428571428,0.0,0.0,0.0,0.1477483795857411,0.0,0.0,0.0,0.6744183226076945,0.0962939079565095,0.0,0.0806451612903225,0.0,0.0,0.0,0.6038337504008144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2989106753812633,0.25,0.0
TOX26062,0.3621439953290856,0.3789611720535999,0.2910708506067344,0.7284473772422048,0.0097089732478108,0.2417588095479299,0.4729913917487038,0.1866327108637966,0.222222222222222,0.2583549530272283,0.1150151628151337,0.3020619900076493,0.0262354055643221,0.0,0.0,0.355555555555556,0.0,0.1052631578947368,0.0,0.0257030954361647,0.1071428571428571,0.0,0.0,0.0,0.0972939455667294,0.0,0.0,0.0617333625390472,0.6263036868422776,0.0483350153649975,0.0,0.064516129032258,0.0,0.0,0.0,0.818376093341045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOX26063,0.3348423242069127,0.4080343888466571,0.1954782533745584,0.6893377276586028,0.0092378343816584,0.0838571461697597,0.4624703918934889,0.18892254964105,0.529411764705882,0.2273636526833168,0.0,0.0,0.050217465897241,0.0,0.0,0.222222222222222,0.0,0.0,0.0416666666666666,0.0461469889521935,0.0,0.0,0.0,0.0,0.051896930546571,0.0,0.0,0.0,0.6353336765058939,0.0183270612525865,0.0,0.0161290322580645,0.125,0.0,0.0,0.6633390306684556,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.25,0.0,0.3973473239485393,0.0,0.0
TOX26066,0.2608273256398122,0.2426084540221265,0.0874567603040028,0.6514516107117255,0.0103685064996214,0.0490253967387591,0.6395458529741804,0.1860776592041472,0.0,0.2124788046528805,0.0,0.1529574186005869,0.0884648837359019,0.0,0.0,0.1176470588235294,0.0,0.0,0.0416666666666666,0.0531900379995135,0.0178571428571428,0.0,0.04,0.0,0.0279555160233474,0.04,0.0,0.0323471028242057,0.5691949893799291,0.1060881059079502,0.0,0.0,0.0,0.0,0.0,0.4872533641388082,0.0,0.0666666666666666,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.25,0.0
TOX26067,0.3785829811590538,0.2855243318479414,0.1529408224496501,0.683914943054151,0.0087464367074276,0.0834905040440281,0.5914873875136261,0.195563843097052,0.714285714285714,0.2407753232664805,0.0907717977901926,0.4170167314805594,0.1342797856297468,0.2222222222222222,0.0833333333333333,0.0701754385964912,0.0,0.0526315789473684,0.2083333333333333,0.0432102320851034,0.0,0.086890123063768,0.0,0.0,0.0409303997907058,0.0,0.1666666666666666,0.0104984790412667,0.6098503672519822,0.1066729387474139,0.0,0.0,0.5,0.0,0.03152720784401,0.775682596591241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3670067791349253,0.0,0.6666666666666666
TOX2607,0.363323340854098,0.3615659911045714,0.2678523309288941,0.7052280911876729,0.0105572509749363,0.1160353185439875,0.478490344829079,0.1919413843683078,0.411764705882353,0.2339793866713822,0.1067997940426239,0.0,0.0663877385203885,0.0,0.0,0.1904761904761904,0.0,0.0526315789473684,0.0,0.0705077637309551,0.1607142857142857,0.0,0.0,0.0,0.0616394923895375,0.0,0.0,0.1964489085933722,0.6279774527915107,0.0,0.0,0.2741935483870967,0.0,0.0,0.0071315006978191,0.708526262496034,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOX26071,0.3186288948693911,0.4238518604017314,0.1822561420026053,0.7197215012378909,0.0084056476547835,0.0927002851472689,0.4907832849274533,0.1877416500389559,0.611111111111111,0.3023063379637285,0.0,0.2749143224614875,0.01746743645711,0.0,0.0,0.2,0.0,0.1052631578947368,0.0,0.0212991268111687,0.1071428571428571,0.0,0.0,0.0,0.0748358567396623,0.0,0.0,0.0,0.6249374811578305,0.0150039770562055,0.0,0.0806451612903225,0.0,0.0,0.0,0.7350649677955818,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.25,0.0,0.3636363636363633,0.0,0.0
TOX26073,0.2679784103303954,0.3312134735117913,0.1240720729600514,0.6688701189764554,0.0100122352664003,0.0490253967387591,0.5448052518222638,0.1844633940591547,0.111111111111111,0.2176898472517228,0.0,0.3642071507893679,0.0645857278751114,0.0,0.0,0.272727272727272,0.0,0.0526315789473684,0.0416666666666666,0.0703471405101751,0.0357142857142857,0.0,0.0,0.0,0.0568821897037694,0.04,0.0,0.0101439311962453,0.5924227678996968,0.0505616233053434,0.0,0.0,0.0,0.0,0.0,0.6502927403097134,0.0,0.1333333333333333,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0
TOX26076,0.458533285094951,0.4585861141878257,0.2551064163756566,0.6655694249088633,0.0088420896295023,0.1246422517891191,0.4729409445283923,0.2366144328179083,0.5,0.2358986658102448,0.071747197211027,0.2914334778003508,0.2501330666753339,0.0,0.0833333333333333,0.27906976744186,0.0,0.2631578947368421,0.0833333333333333,0.2136135688827178,0.2678571428571428,0.0233305923720751,0.0,0.0,0.1608791937956801,0.12,0.0,0.0497541326858344,0.6541335064898326,0.1690008233928822,0.0,0.1451612903225806,0.0,0.0,0.0,0.7493376121415785,0.0,0.3333333333333333,0.25,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0
TOX26078,0.3134958742391741,0.4259361973297085,0.2051166694203693,0.6954353296467868,0.0078132292178276,0.1633766282098139,0.4688157260024326,0.1891494529403853,0.588235294117647,0.2823664935823488,0.0,0.3191189160855169,0.0624008844010222,0.0,0.0,0.326530612244898,0.0,0.1052631578947368,0.0,0.0230734944760968,0.0,0.0,0.0,0.0,0.1048402400066582,0.0,0.0,0.072642099310071,0.6148730260278082,0.0688886845579299,0.0,0.032258064516129,0.0,0.0,0.0,0.6555729287110647,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999,0.0,0.0
TOX26081,0.3846670840047779,0.3152358402687657,0.2564084577415863,0.7763050710909878,0.0144146197222358,0.1931497627868112,0.436109103668987,0.5895589288024816,0.4,0.1286734257297697,0.0,0.0,0.0155668307619057,0.0,0.0,0.1224489795918368,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0781762535375963,0.0,0.0,0.0505189382606128,0.6212935737329891,0.0186679224657136,0.0,0.0,0.0,0.0,0.0,0.708526262496034,0.0,0.0,0.0,0.0,0.3214082650898104,0.0,0.0,0.0,0.0,0.0,0.0
TOX26084,0.3591122290920011,0.3132555428043428,0.2545105161377258,0.6587943124076828,0.0124328313534911,0.0082402911193998,0.6044508080220155,0.2055976743140672,0.214285714285714,0.2057384618949688,0.0926549477974579,0.4982368667522305,0.1664575507953423,0.0,0.0,0.24390243902439,0.0,0.0526315789473684,0.2916666666666666,0.107557707353255,0.1428571428571428,0.0275684527343971,0.0,0.0,0.0590874597526139,0.04,0.1111111111111111,0.026560478554187,0.6062605847334595,0.1136263972303943,0.0,0.064516129032258,0.0,0.0,0.0,0.7769629089195571,0.2027440235089446,0.2,0.0,0.25,0.1727191854029871,0.1666666666666666,0.0,0.0,0.3849206349206346,0.25,0.0
TOX26086,0.4157375981374426,0.5117957375784142,0.2658069248448639,0.6848494395150868,0.011033792689454,0.0707447380768251,0.3967338520991936,0.1944983077539047,0.352941176470588,0.1596285334416322,0.2857865031191154,0.0,0.1047528049894529,0.0,0.0833333333333333,0.127659574468085,0.1064884567333294,0.2105263157894736,0.0416666666666666,0.1003708986424598,0.1964285714285714,0.0233305923720751,0.0,0.0,0.0627849432723527,0.0,0.0,0.0812002733491791,0.6256213413313612,0.0143689920539563,0.125,0.2096774193548387,0.0,0.0,0.0,0.6417605070808716,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.25,0.0,0.4666666666666666,0.0,0.0
TOX2609,0.3384788192665586,0.3328867368395885,0.1076846254277132,0.7163438297193597,0.0081632861072046,0.0524496323717386,0.5841252134003001,0.1935567704973607,0.894736842105263,0.3142669145488028,0.0302572659300641,0.4174209590262515,0.0593017099217826,0.2222222222222222,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0332757680204842,0.0,0.0555555555555555,0.0,0.6278946629566813,0.0711152924982757,0.0,0.0,0.375,0.0,0.0071315006978191,0.9503907181812284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4385253964285946,0.0,0.0
TOX26090,0.3236378669357873,0.4495027102238056,0.1261855821525183,0.6743573004054456,0.0089997438572832,0.0490253967387591,0.4362425724859038,0.1885898959378106,0.5,0.2372590981462137,0.0,0.1622358418878965,0.0152825929830209,0.1111111111111111,0.0,0.0588235294117648,0.0,0.3157894736842105,0.0,0.0,0.0535714285714285,0.0887511686375534,0.0,0.0,0.0361293236779976,0.0,0.0,0.0442463220989162,0.6456953507821841,0.0359337690226236,0.0,0.032258064516129,0.0,0.0,0.0,0.708526262496034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOX26093,0.3749283737122582,0.3480348227660057,0.1297901633992317,0.6757785160372508,0.0098082212125989,0.0490253967387591,0.4405085511034577,0.2186260998513769,0.428571428571429,0.2011683138320151,0.0039845878943658,0.2628366015426226,0.1394182650825137,0.1111111111111111,0.0,0.1363636363636364,0.0211067051646295,0.2105263157894736,0.0833333333333333,0.0649060020360955,0.0892857142857142,0.0,0.0,0.0,0.0772754459599235,0.0,0.0,0.0,0.6616035257201054,0.0886361141331805,0.0,0.0806451612903225,0.0,0.0,0.0,0.5105773626770002,0.0,0.1333333333333333,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0
TOX26094,0.4049366691530028,0.3515759284970428,0.172393541106239,0.7081594815808534,0.0091345012938973,0.0638499226481836,0.5183111423601346,0.1995088450773349,0.791666666666667,0.2260706401680165,0.0302572659300641,0.0,0.0753261988458618,0.3333333333333333,0.0833333333333333,0.0615384615384616,0.0,0.0,0.125,0.0756010606862103,0.0,0.0434450615318841,0.0,0.0,0.0382777092367861,0.0,0.0555555555555555,0.0,0.6411217025310615,0.0274905918788797,0.0,0.0,0.625,0.0,0.0686578654344966,0.8753330616437425,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.301350304035726,0.0,0.3333333333333333
TOX26095,0.3115113852877963,0.4714975780276514,0.2856272397609981,0.6833398709611164,0.0069460081491255,0.0359410193893816,0.5002347665297062,0.184238120589934,0.823529411764706,0.2974402486496142,0.0,0.9434006029571456,0.1937571836253342,0.0,0.0,0.4,0.0,0.0,0.0,0.15554364775485,0.3392857142857142,0.0,0.0,0.0,0.3412857086897175,0.04,0.0,0.0,0.6004954591177761,0.1816928240284413,0.0,0.1935483870967742,0.0,0.0,0.0,0.6673495940313698,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.3317317603031886,0.0,0.0
TOX26096,0.2577843198820186,0.4257331323634028,0.1330900813072113,0.6837756655160343,0.0085040219010393,0.1072605745807587,0.4808403365781911,0.1843536805683739,0.4,0.2980516877617485,0.0,0.2044043522419772,0.0296508549608913,0.0,0.0,0.222222222222222,0.0,0.0526315789473684,0.0,0.0304566439819026,0.0357142857142857,0.0,0.04,0.0,0.0613829047119654,0.04,0.0,0.0,0.6106406984713963,0.0381603769629694,0.0,0.0161290322580645,0.0,0.0,0.0,0.708526262496034,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
TOX26097,0.2540789771592649,0.3655592939700485,0.1181064194027097,0.6532891564296525,0.0096539726315563,0.045657222592894,0.5813719368273244,0.2008063786837315,0.75,0.2142574423545657,0.0,0.148686946684474,0.0874384301734758,0.0,0.0,0.074074074074074,0.0,0.0,0.0,0.0703471405101751,0.0357142857142857,0.0,0.0,0.0,0.0214207819764233,0.04,0.0,0.0,0.6199160547432366,0.065565600361549,0.0,0.0,0.125,0.0,0.0,0.6694830036222328,0.1028756612639676,0.1333333333333333,0.0,0.0,0.0876405632273654,0.1666666666666666,0.0,0.0,0.4444444444444446,0.0,0.0
TOX26099,0.448088342082946,0.3729293078161742,0.2139905074949145,0.6976763276257235,0.0101700301378616,0.1003377284085595,0.4733428397441672,0.1991320142397531,0.473684210526316,0.2226621261822928,0.0772565807236515,0.0,0.0229238894745313,0.3333333333333333,0.25,0.0833333333333334,0.0,0.0526315789473684,0.1666666666666666,0.0115903969867119,0.0714285714285714,0.0887511686375534,0.0,0.0,0.0271277927318262,0.0,0.1666666666666666,0.0252594691303063,0.6506967539271397,0.0274905918788797,0.0,0.0161290322580645,0.0,0.0,0.0,0.9405264508626668,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.3569669413659186,0.0,0.0
TOX261,0.1437759154099362,0.4601287298530657,0.25,0.6713606153047914,0.0155029625918629,0.0,0.6585967546173009,0.2076068246132431,1.0,0.1749264573206728,0.3749999999999999,0.0540786139626321,0.1408879223195653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0607736710274943,0.0,0.0,0.0,0.5751458140311158,0.0711152924982757,0.0,0.0,0.0,0.0,0.0,0.708526262496034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOX26100,0.3202246533640016,0.4154316889937971,0.1407631999129659,0.6760301124141472,0.0097329016768365,0.0245126983693795,0.4408991161715616,0.1903668791845523,0.2,0.1933284922018397,0.0,0.1486869466844735,0.050217465897241,0.1111111111111111,0.0,0.1481481481481482,0.0,0.0,0.0416666666666666,0.0392412567818694,0.0535714285714285,0.0887511686375534,0.0,0.0,0.0343100392169818,0.0,0.0,0.0,0.6183184046978873,0.033331038308792,0.0,0.032258064516129,0.0,0.0,0.0,0.6367777916676748,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOX26101,0.5430311502604213,0.2096359543694011,0.1971465966699561,0.7161179921169105,0.0120551446504354,0.1422321039862993,0.6314591657226022,0.2047578147796464,0.181818181818182,0.2078797793721868,0.0,0.3486588957462709,0.1535382927577852,0.7777777777777777,0.0,0.0,0.0,0.0,0.0833333333333333,0.165036808012714,0.0,0.0434450615318841,0.16,0.2,0.0323997029959613,0.16,0.0,0.0,0.5919935796829373,0.1422305849965517,0.0,0.0,0.0,0.0,0.0,0.643430021121711,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOX26102,0.3152282338233119,0.3466657245381628,0.1050474265810507,0.6499210700280778,0.0083970495727003,0.0980507934775179,0.5822290171353783,0.1865953299865934,0.416666666666667,0.2399326775903788,0.0575075814075668,0.400558831349112,0.1437121527921858,0.0,0.0,0.1714285714285714,0.0,0.0526315789473684,0.0416666666666666,0.0697485171085538,0.0357142857142857,0.0,0.0,0.0,0.0570210069194913,0.04,0.0,0.0,0.585892041095881,0.1663980926790507,0.0,0.0,0.0,0.0,0.0,0.5475939608262872,0.0,0.0666666666666666,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.5098830409356726,0.0,0.0
TOX26103,0.3495272593531714,0.3349049376900256,0.2551956021141989,0.687312981432919,0.0120406012675399,0.1046069975239852,0.5063726302128969,0.2361275389410225,0.214285714285714,0.2286917710031256,0.018542904208108,0.4172270977845052,0.0855424839391933,0.0,0.0,0.421052631578948,0.0,0.1052631578947368,0.0,0.0806674629980076,0.0535714285714285,0.0677778050204492,0.0,0.0,0.0969927142841419,0.04,0.0,0.0,0.6720039086363749,0.0447211768754311,0.0,0.0,0.0,0.0,0.0,0.5463663511382182,0.0998683622449769,0.0666666666666666,0.25,0.0,0.0850786221756216,0.1666666666666666,0.0,0.0,0.0,0.0,0.0
TOX26106,0.3710101413475158,0.3541218088417657,0.2620162958115598,0.669316402218328,0.0110091646357311,0.0082402911193998,0.5276462849208408,0.1988874963213124,0.333333333333333,0.1999999929875891,0.0088021808276887,0.5268213452904739,0.1071618972808422,0.0,0.0,0.297872340425532,0.0,0.1052631578947368,0.125,0.1166868354277591,0.0892857142857142,0.0,0.0,0.0,0.0764485238802879,0.04,0.0555555555555555,0.0354034003265517,0.6223645035109555,0.0597251539316366,0.0,0.064516129032258,0.0,0.0,0.0,0.7652187818074893,0.1028756612639676,0.2666666666666666,0.0,0.0,0.0876405632273654,0.1666666666666666,0.0,0.0,0.4555555555555553,0.0,0.0
TOX26107,0.3030735551264982,0.3816762660426285,0.2278545482567763,0.6824607781364904,0.0105486068472974,0.0735380951081385,0.4679768135189552,0.1950827393211779,0.416666666666667,0.1868191662757225,0.0,0.1529574186005869,0.0763270127712491,0.0,0.0,0.1212121212121212,0.1229271039151092,0.2105263157894736,0.0416666666666666,0.0388146088229109,0.0357142857142857,0.0443755843187765,0.04,0.0,0.0520302188064901,0.04,0.0,0.0034364566714604,0.6176209873052373,0.0564874382155559,0.0,0.0161290322580645,0.0,0.0,0.0,0.8289914292874377,0.0,0.0666666666666666,0.0,0.0,0.1229271039151092,0.0,0.0,0.0,0.0,0.0,0.0
TOX26108,0.272884627547932,0.3312134735117913,0.1262816597233484,0.671378587733823,0.0100122352664003,0.0490253967387591,0.5448052518222639,0.1856570463323986,0.111111111111111,0.2176898472517228,0.0,0.2360258155808735,0.0645857278751114,0.0,0.0,0.090909090909091,0.0,0.0,0.0416666666666666,0.0730548976042399,0.0357142857142857,0.0,0.04,0.0,0.0446192229060261,0.04,0.0,0.0,0.5924227678996968,0.0355576462491378,0.0,0.0,0.0,0.0,0.0,0.6380163404604436,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOX26109,0.3199194565737536,0.4238518604017314,0.1822561420026053,0.7184982671876464,0.0084056476547835,0.1237691875631157,0.4907832849274533,0.1889162393224121,0.611111111111111,0.3023063379637285,0.0,0.2749143224614875,0.01746743645711,0.0,0.0,0.2,0.0,0.1052631578947368,0.0,0.0212991268111687,0.1071428571428571,0.0,0.0,0.0,0.0708259049342368,0.0,0.0,0.0,0.6249374811578305,0.0150039770562055,0.0,0.0806451612903225,0.0,0.0,0.0,0.734406300481991,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.25,0.0,0.3888888888888887,0.0,0.0
TOX26110,0.3396663111959052,0.32004155440786,0.2143378290059279,0.6875346254351206,0.0116642402166665,0.1062910845969179,0.5098752787551264,0.2361332819865913,0.0769230769230769,0.2481859108091768,0.018542904208108,0.3535281389527318,0.0536355983280461,0.0,0.0,0.242424242424242,0.0,0.0526315789473684,0.0,0.031619449299001,0.0892857142857142,0.0,0.0,0.0,0.0614720067412882,0.0,0.0,0.0,0.70188457311122,0.0274052233985794,0.0,0.0,0.0,0.0,0.0,0.708526262496034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
TOX26113,0.2905534811050033,0.3529933550241085,0.1740432336580002,0.6819336259376884,0.0102594801056211,0.0963667064045855,0.4804425642190817,0.1835225407283369,0.1,0.2234424981546,0.1429980707011459,0.187333813972365,0.040703144939246,0.0,0.0,0.24,0.0,0.0,0.1666666666666666,0.0649299579539973,0.125,0.0,0.0,0.0,0.0658798334976286,0.0,0.1111111111111111,0.0,0.6171703989586873,0.0,0.0,0.0,0.0,0.0,0.0,0.6705952437930395,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOX26114,0.3429599532148006,0.2667967947226494,0.1957718875879868,0.6928660581490014,0.0109494984499598,0.147076190216277,0.6117787865644578,0.1877174253877557,0.0,0.2438232780322063,0.0,0.3724206586983308,0.0631728410538391,0.0,0.0,0.1290322580645162,0.0,0.0,0.0416666666666666,0.0212991268111687,0.1071428571428571,0.0,0.0,0.0,0.0498820233055431,0.0,0.0,0.0,0.595381043237065,0.0698144238533645,0.0,0.032258064516129,0.0,0.0,0.0,0.6763529657856315,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
TOX26115,0.2715394193889863,0.6260450569034086,0.2464712820493032,0.6789099850248143,0.0071266808914281,0.0131124080929346,0.3281382929380567,0.2352674357673666,1.0,0.2587638468449657,0.0572642766346782,0.0,0.1069017297025039,0.0,0.0,0.1666666666666666,0.0,0.2105263157894736,0.0,0.0754340363901892,0.0357142857142857,0.0,0.0,0.0,0.1928760701396811,0.0,0.0,0.0,0.744020377799108,0.0401297488441041,0.0,0.032258064516129,0.125,0.0,0.0285260027912765,0.708526262496034,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.4444444444444446,0.0,0.0
TOX26116,0.3676930904439121,0.3478229836197686,0.2576969950737046,0.6841785174170976,0.0131406974659818,0.0980507934775179,0.5100135249479052,0.2366144933727816,0.0,0.2297764535720565,0.1850334148913498,0.3122319548679261,0.1070290343885025,0.0,0.0,0.342857142857142,0.0,0.0,0.1666666666666666,0.1340489016796434,0.0892857142857142,0.004237860362322,0.0,0.0,0.0946438207353641,0.04,0.1111111111111111,0.0,0.6566799814499793,0.0505616233053434,0.0,0.032258064516129,0.0,0.0,0.0,0.6091407179794708,0.0998683622449769,0.1333333333333333,0.0,0.0,0.0850786221756216,0.1666666666666666,0.0,0.0,0.0,0.0,0.0
TOX26117,0.3410665040395228,0.4043644674476228,0.2984611138121151,0.6938934066367533,0.0093679149510007,0.0164805822387997,0.4750910049653167,0.1901483599273477,0.315789473684211,0.2600056591646865,0.0,0.2044043522419772,0.0547595879095118,0.0,0.0,0.291666666666666,0.0,0.1052631578947368,0.0,0.0230734944760968,0.0178571428571428,0.0,0.0,0.0,0.0768469885666547,0.0,0.0,0.0322670922457034,0.6230982291518906,0.0447211768754311,0.0,0.032258064516129,0.0,0.0,0.0,0.6068855887596364,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOX26118,0.3476778190846301,0.3665464037848571,0.2628364986322775,0.700516064630328,0.0107489362499847,0.1094791144975202,0.4887893224240459,0.2361963576191219,0.235294117647059,0.2470921500784968,0.018542904208108,0.3425302566287937,0.0482503324867916,0.0,0.0,0.227272727272728,0.0,0.0,0.0,0.0495615792697017,0.125,0.0,0.0,0.0,0.095415730293781,0.0,0.0,0.0,0.6943985280083845,0.0150039770562055,0.0,0.0967741935483871,0.0,0.0,0.0,0.5946675761610104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714286,0.0,0.0
