mol_id,MATS3p,F07[C-F],CATS2D_06_DD,nArNH2,nRCO
TOX26921,0.5942888145934881,0.0,0.15,0.0,0.0
TOX26923,0.6230028400989757,0.0,0.0,0.0,0.0
TOX26924,0.4815918177502117,0.0,0.0,0.0,0.0
TOX26925,0.6346326793679906,0.0,0.0,0.0,0.0
TOX26926,0.6573238563165045,0.0,0.5,0.0,0.0
TOX26938,0.5470024583671538,0.0,0.05,0.0,0.0
TOX26942,0.6984071677411191,0.0,0.0,0.0,0.0
TOX26946,0.6399742421591,0.0,0.0,0.0,0.0
TOX26949,0.6716713112739517,0.0,0.0,0.0,0.0
TOX26951,0.7116119252178965,0.0,0.0,0.0,0.0
TOX26974,0.6402225572733394,0.0,0.0,0.0,0.0
TOX26977,0.6601025630910531,0.0,0.0,0.0,0.0
TOX26979,0.6683847068269726,0.0,0.0,0.0,0.0
TOX26986,0.586213096247393,0.0,0.0,0.0,0.0
TOX26989,0.6313896488449341,0.0,0.05,0.0,0.0
TOX2699,0.6724552393430577,0.0,0.05,0.0,0.0
TOX26991,0.6656719431396622,0.0,0.05,0.25,0.0
TOX26994,0.7914932681520042,0.0,0.0,0.0,0.0
TOX26998,0.6661425519776519,0.0,0.0,0.0,0.0
TOX26999,0.6191623371110029,0.0,0.0,0.0,0.0
TOX27,0.5722680176628779,0.0,0.0,0.0,0.0
TOX27000,0.6854666654564491,0.0,0.0,0.0,0.0
TOX27001,0.5984620619793066,0.0,0.0,0.0,0.0
TOX27003,0.6724055955008885,0.0,0.0,0.0,0.0
TOX27006,0.635726597132351,0.0,0.1,0.0,0.3333333333333333
TOX27027,0.5854349911932686,0.0,0.0,0.0,0.0
TOX27029,0.6501615309978624,0.6666666666666666,0.0,0.0,0.0
TOX27030,0.576532853664143,0.0,0.0,0.0,0.0
TOX27031,0.5511448714059658,0.0,0.0,0.0,0.0
TOX27032,0.6028331474746877,0.0,0.0,0.0,0.0
TOX27033,0.6733657377485326,0.0,0.8,0.0,0.0
TOX27034,0.7175927743327251,0.0,0.0,0.0,0.0
TOX27035,0.6713703257986711,0.0,0.0,0.0,0.0
TOX27036,0.5679929082374873,0.0,0.0,0.0,0.0
TOX27037,0.7363270084767187,0.25,0.0,0.0,0.6666666666666666
TOX27038,0.6378232715576664,0.0,0.0,0.0,0.0
TOX27039,0.6410003555530666,0.0,0.0,0.0,0.0
TOX27040,0.6278247527167641,0.0,0.0,0.0,0.0
TOX27041,0.6091957712855668,0.0,0.0,0.0,0.3333333333333333
TOX27042,0.6053173805299185,0.0,0.0,0.0,0.3333333333333333
TOX27043,0.4043738100016156,0.0,0.0,0.0,0.0
TOX27044,0.6924651655492086,0.0,0.0,0.0,0.0
TOX27045,0.607780153886063,0.0,0.0,0.0,0.0
TOX27046,0.637883685974292,0.0,0.0,0.0,0.0
TOX27050,0.6096245680463924,0.0,0.0,0.0,0.3333333333333333
TOX27051,0.5323686988740951,0.0,0.0,0.0,0.0
TOX27052,0.6188124159716085,0.0,0.0,0.0,0.0
TOX27053,0.5845507324761272,0.0,0.0,0.0,0.0
TOX27055,0.6256575717491063,0.0,0.0,0.0,0.0
TOX27056,0.6724153426981471,0.0,0.0,0.0,0.0
TOX27057,0.6378802738520958,0.0,0.0,0.0,0.0
TOX27058,0.7081813471151704,0.0,0.0,0.0,0.3333333333333333
TOX27059,0.6759844585651235,0.0,0.0,0.0,0.0
TOX27060,0.6238044831286913,0.0,0.0,0.0,0.0
TOX27061,0.6717053994986666,0.0,0.0,0.0,0.0
TOX27062,0.6615416657115615,0.0,0.0,0.0,0.0
TOX27064,0.6415315726821059,0.0,0.0,0.0,0.0
TOX27065,0.6246286418238653,0.0,0.0,0.0,0.0
TOX27066,0.6589611575868999,0.0,0.0,0.0,0.6666666666666666
TOX27067,0.6309847519915157,0.0,0.0,0.0,0.0
TOX27068,0.5825451644330545,0.0,0.0,0.0,0.0
TOX2707,0.6306710514549065,0.0,0.0,0.0,0.0
TOX27070,0.6733385039932591,0.0,0.0,0.0,0.0
TOX27071,0.6515473991516109,0.0,0.0,0.0,0.0
TOX27072,0.4796269278496909,0.0,0.0,0.0,0.0
TOX27074,0.5506445686538534,0.0,0.0,0.0,0.0
TOX27075,0.6391744162843503,0.0,0.0,0.0,0.0
TOX27078,0.5570750727439435,0.0,0.0,0.0,0.0
TOX27080,0.6188009278770997,0.0,0.0,0.0,0.0
TOX27081,0.5526790648114569,0.0,0.0,0.0,0.3333333333333333
TOX27082,0.6639909156187661,0.0,0.0,0.0,0.0
TOX27083,0.6448908646864929,0.0,0.0,0.0,0.0
TOX27084,0.6035461783322175,0.0,0.0,0.0,0.0
TOX27085,0.6699379283603575,0.0,0.0,0.0,0.0
TOX27086,0.6713168851454883,0.0,0.0,0.0,0.0
TOX27087,0.5813390646222382,0.0,0.0,0.0,0.0
TOX27088,0.5954256698326417,0.0,0.0,0.0,0.0
TOX27089,0.6042772849175416,0.0,0.0,0.0,0.0
TOX27090,0.6246369816694555,0.0,0.0,0.0,0.0
TOX27091,0.6900020417914715,0.0,0.0,0.0,0.0
TOX27092,0.6229959443821925,0.0,0.0,0.0,0.3333333333333333
TOX27093,0.6609427989006447,0.0,0.0,0.0,0.0
TOX27094,0.7185128062842842,0.0,0.0,0.0,0.0
TOX27095,0.698773540618576,0.0,0.0,0.0,0.0
TOX27098,0.6479178296136544,0.0,0.0,0.0,0.0
TOX27099,0.6775710743999865,0.0,0.0,0.0,0.0
TOX27101,0.7488526895769677,0.0,0.0,0.0,0.0
TOX27104,0.6791804197338425,0.0,0.0,0.0,0.0
TOX27105,0.5467957090240285,0.0,0.0,0.0,0.0
TOX27106,0.5717386390162458,0.0,0.0,0.0,0.0
TOX27107,0.4807165276255049,0.0,0.0,0.0,0.0
TOX27108,0.6044803255220959,0.0,0.0,0.0,0.0
TOX27109,0.5906814636789772,0.0,0.0,0.0,0.0
TOX27110,0.5879182171600413,0.0,0.0,0.0,0.0
TOX27113,0.6272736713275093,0.0,0.0,0.0,0.0
TOX27115,0.5354606071411327,0.0,0.0,0.0,0.0
TOX27116,0.585086878873931,0.0,0.0,0.0,0.0
TOX27117,0.6724055955008885,0.0,0.0,0.0,0.0
TOX27118,0.6480802014089122,0.0,0.0,0.0,0.0
TOX27120,0.5672834984279532,0.0,0.0,0.0,0.0
TOX27121,0.6628519639059921,0.0,0.0,0.0,0.0
TOX27123,0.6885069261071811,0.0,0.0,0.0,0.0
TOX27124,0.6928322523355064,0.0,0.0,0.0,0.0
TOX27125,0.6842931859331095,0.0,0.0,0.0,0.0
TOX27126,0.6864609427205868,0.0,0.0,0.0,0.0
TOX27127,0.5970133645504213,0.0,0.0,0.0,0.3333333333333333
TOX27128,0.5634396503165303,0.0,0.0,0.0,0.0
TOX27129,0.5342486105748316,0.0,0.0,0.0,0.0
TOX27130,0.5312750785897662,0.0,0.0,0.0,0.0
TOX27131,0.5272695907587797,0.0,0.0,0.0,0.0
TOX27133,0.719060489215791,0.0,0.0,0.0,0.0
TOX27134,0.670092562736469,0.0,0.0,0.0,0.3333333333333333
TOX27135,0.6276771538045351,0.0,0.0,0.0,0.0
TOX27136,0.6216166873633372,0.0,0.0,0.0,0.0
TOX27137,0.6311248624350424,0.0416666666666666,0.0,0.0,0.6666666666666666
TOX27138,0.5122483310791013,0.0,0.0,0.0,0.0
TOX27139,0.6729717142584766,0.0,0.0,0.0,0.3333333333333333
TOX27141,0.6721988034942515,0.0,0.0,0.0,0.3333333333333333
TOX27142,0.5650804133309333,0.0,0.0,0.0,0.0
TOX27145,0.439552612172164,0.0,0.0,0.0,0.0
TOX27146,0.7515656600298062,0.0,0.0,0.0,0.0
TOX27149,0.6105204797271906,0.0,0.0,0.0,0.0
TOX27150,0.5926884088849848,0.0,0.0,0.0,0.0
TOX27152,0.5944973756203773,0.0,0.0,0.0,0.0
TOX27155,0.606048872962201,0.0,0.05,0.0,0.0
TOX27156,0.6489435713517094,0.0,0.0,0.0,0.0
TOX27157,0.717032688082959,0.0,0.0,0.0,0.3333333333333333
TOX27158,0.6520054000862125,0.0,0.0,0.0,0.0
TOX27159,0.590491875702968,0.0,0.0,0.0,0.0
TOX27160,0.5960390325464334,0.0,0.0,0.0,0.0
TOX27161,0.6175668362372866,0.0,0.0,0.0,0.3333333333333333
TOX27162,0.6710075569119782,0.0,0.0,0.0,0.3333333333333333
TOX27163,0.6569726421807094,0.0,0.0,0.0,0.0
TOX27164,0.6800785484016034,0.0,0.0,0.0,0.0
TOX27165,0.6073528929977979,0.0,0.0,0.0,0.3333333333333333
TOX27166,0.6328001694408845,0.0,0.0,0.0,0.3333333333333333
TOX27167,0.660766366075926,0.0,0.0,0.0,0.0
TOX27168,0.5825042313179637,0.0,0.0,0.0,0.3333333333333333
TOX27169,0.3197029519383415,0.0,0.0,0.0,0.0
TOX27173,0.5085084431345341,0.0,0.0,0.0,0.0
TOX27174,0.7106467378657072,0.0,0.0,0.0,0.0
TOX27176,0.6406981316552035,0.0,0.0,0.0,0.0
TOX27177,0.602401896099451,0.0,0.0,0.0,0.0
TOX27178,0.6673676400750451,0.0,0.0,0.0,0.0
TOX27179,0.6612751679162722,0.0,0.0,0.0,0.0
TOX2718,0.662359393861501,0.0,0.0,0.0,0.0
TOX27180,0.6396132942924186,0.0,0.0,0.0,0.0
TOX27182,0.6844843741724213,0.0,0.0,0.0,0.0
TOX27184,0.5219109016134229,0.0,0.0,0.0,0.0
TOX27185,0.5931300398716822,0.0,0.0,0.0,0.0
TOX27186,0.5439161814768922,0.0,0.0,0.0,0.0
TOX27187,0.607021226301443,0.0,0.0,0.0,0.0
TOX27188,0.6575465410186252,0.0,0.0,0.0,0.0
TOX27189,0.6869659324145997,0.0,0.0,0.0,0.0
TOX27190,0.6713958329078106,0.0,0.0,0.0,0.0
TOX27191,0.5922136485592661,0.0,0.0,0.0,0.0
TOX27192,0.6699055617882167,0.0,0.0,0.0,0.0
TOX27193,0.5892527926599741,0.0,0.0,0.0,0.0
TOX27195,0.5488211561872839,0.0,0.0,0.0,0.3333333333333333
TOX27196,0.627125820410225,0.0,0.0,0.0,0.0
TOX27197,0.5148862053623098,0.0,0.0,0.0,0.0
TOX27198,0.6634933329235104,0.0,0.0,0.0,0.0
TOX27199,0.647280649286159,0.0,0.0,0.0,0.0
TOX27200,0.6006233395700656,0.0,0.0,0.0,0.3333333333333333
TOX27201,0.5852563653944477,0.0,0.0,0.0,0.0
TOX27202,0.5581536626921068,0.0,0.0,0.0,0.0
TOX27203,0.71936449450835,0.0,0.0,0.0,0.0
TOX27236,0.5676606357606828,0.0,0.0,0.0,0.0
TOX27239,0.5667332543948099,0.0,0.0,0.0,0.0
TOX2724,0.636965734004419,0.0,0.0,0.0,0.0
TOX27241,0.6178653595571999,0.0,0.0,0.0,0.3333333333333333
TOX27242,0.5377173764523813,0.0,0.0,0.5,0.0
TOX27243,0.6344965760510002,0.0,0.05,0.0,0.3333333333333333
TOX27244,0.6409723717611496,0.0,0.0,0.0,0.0
TOX27248,0.6444179757603268,0.0,0.0,0.0,0.0
TOX27249,0.6884387792192279,0.375,0.0,0.0,0.0
TOX27252,0.6311682676525106,0.0,0.15,0.0,0.0
TOX27254,0.654522022837549,0.0,0.0,0.0,0.0
TOX27255,0.626199850679853,0.0,0.0,0.0,0.0
TOX27258,0.6664899046127807,0.0,0.0,0.0,0.0
TOX27259,0.6928132765119899,0.0,0.0,0.0,0.0
TOX27261,0.6848172483556212,0.0,0.0,0.0,0.0
TOX27262,0.6112566601166792,0.0,0.0,0.25,0.0
TOX27263,0.7131485204809386,0.0,0.0,0.0,0.0
TOX27264,0.6403062161383097,0.0833333333333333,0.05,0.0,0.0
TOX27265,0.670771152439257,0.0833333333333333,0.0,0.0,0.0
TOX27266,0.6678985933227817,0.0833333333333333,0.0,0.0,0.0
TOX27267,0.7187757697152964,0.0,0.0,0.0,0.0
TOX2727,0.5811300332916424,0.0,0.0,0.0,0.6666666666666666
TOX27270,0.6287607961886803,0.0833333333333333,0.0,0.0,0.0
TOX27272,0.6862167294252869,0.0,0.0,0.0,0.0
TOX27274,0.6538637893670027,0.0,0.0,0.0,0.0
TOX27276,0.6289128964196448,0.0,0.05,0.0,0.0
TOX27278,0.592608708162773,0.0416666666666666,0.0,0.0,0.0
TOX27279,0.6492810507042812,1.0,0.0,0.0,0.0
TOX27281,0.5837123213038893,0.0,0.0,0.0,0.0
TOX27282,0.6344453532740012,0.0833333333333333,0.0,0.0,0.0
TOX27284,0.630635870649033,0.0,0.0,0.0,0.0
TOX27285,0.6414540769892989,0.0,0.0,0.0,0.0
TOX27286,0.6180485524223646,0.0,0.05,0.0,0.0
TOX27287,0.6864067153126938,0.0,0.0,0.0,0.0
TOX27289,0.6894368175452256,0.0,0.0,0.0,0.0
TOX27291,0.6426661555052662,0.0,0.0,0.25,0.0
TOX27292,0.6055090160099446,0.0,0.0,0.0,0.0
TOX27294,0.6252128378997697,0.125,0.0,0.0,0.0
TOX27296,0.600181332271021,0.125,0.0,0.0,0.0
TOX27297,0.6068126735994539,0.0,0.0,0.0,0.0
TOX27299,0.6963121463434655,0.0,0.0,0.0,0.0
TOX2730,0.4719044012258397,0.0,0.0,0.0,0.0
TOX27303,0.6532467194935461,0.0833333333333333,0.0,0.0,0.0
TOX27305,0.624589400851566,0.0,0.0,0.0,0.0
TOX27306,0.6111971309389969,0.0,0.0,0.0,0.0
TOX27307,0.6872217082251986,0.0,0.0,0.0,0.0
TOX27309,0.723924490680876,0.0,0.0,0.0,0.0
TOX2731,0.6955569955056998,0.0,0.0,0.0,0.0
TOX27312,0.7090218723648357,0.5,0.0,0.0,0.0
TOX27313,0.6702312138985089,0.0,0.0,0.0,0.0
TOX27319,0.628413614983067,0.0416666666666666,0.0,0.0,0.0
TOX2732,0.6799047010363933,0.0,0.0,0.0,0.3333333333333333
TOX27324,0.689908195556558,0.0833333333333333,0.0,0.0,0.0
TOX27325,0.6622332241452673,0.0416666666666666,0.0,0.0,0.0
TOX27327,0.6478426694003563,0.0,0.0,0.0,0.0
TOX27331,0.6758400464666967,0.0,0.0,0.0,0.0
TOX27333,0.6760945571252941,0.0,0.0,0.0,0.0
TOX27335,0.6176246713417701,0.25,0.0,0.0,0.0
TOX27338,0.6154645545743308,0.0,0.0,0.0,0.0
TOX27339,0.6308025769269748,0.1666666666666666,0.0,0.0,0.0
TOX2734,0.6939165475127254,0.0,0.0,0.0,0.0
TOX27341,0.6321719379510744,0.0,0.0,0.0,0.0
TOX27344,0.6940776117945345,0.0,0.0,0.0,0.0
TOX27346,0.6765863175390463,0.0833333333333333,0.0,0.0,0.0
TOX27356,0.6646084064503744,0.0,0.05,0.0,0.0
TOX27357,0.6917040260619066,0.0,0.0,0.0,0.0
TOX27359,0.6622389447266666,0.0,0.0,0.0,0.0
TOX2736,0.7512084127869161,0.0,0.0,0.0,0.0
TOX27360,0.6870748184146023,0.0,0.0,0.0,0.0
TOX27362,0.693592108325364,0.0,0.0,0.0,0.0
TOX27363,0.6333755681274669,0.0,0.0,0.0,0.0
TOX27368,0.6479676775486425,0.0,0.0,0.0,0.0
TOX27375,0.6270276293384325,0.1666666666666666,0.0,0.0,0.0
TOX27376,0.6634960168141787,0.1666666666666666,0.0,0.0,0.0
TOX27385,0.6895784693833649,0.0,0.05,0.0,0.0
TOX27394,0.7067686341487471,0.0,0.0,0.0,0.0
TOX27395,0.631255907661738,0.0,0.0,0.0,0.0
TOX27399,0.6214759810477268,0.0,0.0,0.0,0.3333333333333333
TOX274,0.6738061813842561,0.0,0.0,0.0,0.6666666666666666
TOX27404,0.5428143415050337,0.0,0.0,0.0,0.0
TOX27405,0.6133107584303508,0.0,0.0,0.0,0.0
TOX27406,0.6382953263475933,0.0,0.0,0.0,0.0
TOX27408,0.570005339500426,0.0,0.0,0.0,0.0
TOX2741,0.6407068066291497,0.0,0.05,0.25,0.0
TOX27410,0.6119028664966891,0.0,0.0,0.0,0.0
TOX27411,0.6465209661278203,0.0,0.0,0.0,0.0
TOX27412,0.6671904902052497,0.0,0.0,0.0,0.3333333333333333
TOX27413,0.536427560105376,0.0,0.0,0.0,0.0
TOX27414,0.5818848971498992,0.0,0.0,0.0,0.0
TOX27415,0.6010183869465604,0.0,0.0,0.0,0.0
TOX27416,0.6428246512061048,0.0,0.0,0.0,0.0
TOX27417,0.5713753242519254,0.0,0.0,0.0,0.3333333333333333
TOX27418,0.7297370315024175,0.0,0.0,0.0,0.0
TOX27419,0.6175468963580686,0.0,0.0,0.0,0.0
TOX27420,0.6224198797062905,0.0,0.0,0.0,0.3333333333333333
TOX27422,0.6312075209502367,0.0,0.0,0.0,0.3333333333333333
TOX27423,0.6825251227677582,0.0,0.0,0.0,0.0
TOX27424,0.6465790297578026,0.0,0.0,0.0,0.3333333333333333
TOX27425,0.6471251032643156,0.0,0.0,0.0,0.0
TOX27426,0.5540321508720178,0.0,0.0,0.0,0.3333333333333333
TOX27427,0.711261407057321,0.0,0.0,0.0,0.0
TOX27428,0.6977413293359686,0.0,0.0,0.0,0.0
TOX27429,0.6311248624350424,0.0416666666666666,0.0,0.0,0.6666666666666666
TOX2743,0.6342668569621381,0.0,0.0,0.0,0.0
TOX27434,0.6731727031885368,0.0416666666666666,0.0,0.0,0.6666666666666666
TOX27435,0.6429833055644006,0.0416666666666666,0.0,0.0,0.6666666666666666
TOX27436,0.6554710494147469,0.0,0.1,0.0,0.0
TOX27437,0.6437129346040364,0.0,0.0,0.0,0.0
TOX27439,0.5749321766139304,0.0,0.0,0.0,0.0
TOX27440,0.6085617515675484,0.0,0.0,0.0,0.0
TOX27443,0.5460442702137227,0.0,0.0,0.0,0.0
TOX27444,0.6180028016010103,0.0,0.0,0.0,0.0
TOX27446,0.6335110607489268,0.0,0.0,0.0,0.0
TOX27447,0.572528159861465,0.0,0.0,0.0,0.0
TOX27450,0.5589128494293348,0.0,0.0,0.0,0.0
TOX27453,0.6042073164731143,0.0,0.0,0.0,0.0
TOX27454,0.7401122473598697,0.0,0.0,0.0,0.0
TOX27456,0.5577959441684079,0.0,0.0,0.0,0.0
TOX27459,0.5752015678634878,0.0,0.0,0.0,0.0
TOX27461,0.5127268515714652,0.0,0.0,0.25,0.0
TOX27463,0.5741027684092788,0.0,0.0,0.0,0.3333333333333333
TOX27464,0.7212722658749843,0.0,0.0,0.0,0.0
TOX27465,0.6385313048936616,0.0,0.0,0.0,0.0
TOX27466,0.7304318818357304,0.0,0.0,0.0,0.0
TOX27468,0.5033460291534233,0.0,0.0,0.0,0.0
TOX27469,0.480166520582344,0.0,0.0,0.0,0.0
TOX27474,0.6761763265180677,0.0,0.0,0.0,0.0
TOX27476,0.6630241257951563,0.0,0.0,0.0,0.0
TOX27477,0.6599649167506852,0.0,0.0,0.0,0.3333333333333333
TOX2748,0.6652481964279869,0.0,0.05,0.0,0.0
TOX27484,0.6724055955008885,0.0,0.0,0.0,0.0
TOX27487,0.6643257647257544,0.0,0.0,0.0,0.0
TOX27490,0.5789872882408981,0.0,0.0,0.0,0.0
TOX27491,0.6232706676532394,0.0,0.0,0.0,0.0
TOX27493,0.6773651229589323,0.0,0.05,0.0,0.0
TOX27497,0.6818009241745744,0.0,0.0,0.0,0.0
TOX275,0.617246251424646,0.0,0.0,0.25,0.0
TOX27508,0.5657018201417875,0.0,0.0,0.0,0.0
TOX27510,0.6314038869489604,0.0,0.0,0.0,0.0
TOX27511,0.6875407494355559,0.0,0.0,0.0,0.0
TOX27517,0.6789086930645314,0.0,0.0,0.0,0.0
TOX27518,0.6319538481698942,0.0,0.0,0.0,0.0
TOX27519,0.6155691378582412,0.0,0.0,0.0,0.0
TOX2752,0.6516274523020418,0.0,0.1,0.0,0.0
TOX27523,0.6054632540389188,0.0,0.0,0.0,0.0
TOX27524,0.634425917472333,0.0,0.3,0.0,0.0
TOX27525,0.6595408759796215,0.0,0.0,0.0,0.0
TOX27526,0.6896664182555792,0.0,0.0,0.0,0.0
TOX27529,0.6853410405589561,0.0,0.0,0.0,0.0
TOX2753,0.667387450177542,0.0,0.05,0.0,0.0
TOX27533,0.6823179605475529,0.0,0.0,0.0,0.0
TOX27535,0.6911079739959693,0.0,0.0,0.0,0.0
TOX27537,0.677794974586622,0.0,0.0,0.0,0.0
TOX27538,0.6398222342232299,0.0,0.0,0.0,0.0
TOX27539,0.644433235754704,0.0,0.0,0.0,0.0
TOX2754,0.6829316643067482,0.0,0.1,0.25,0.0
TOX27540,0.6176380540651039,0.0,0.0,0.0,0.0
TOX27543,0.653321964042774,0.0,0.0,0.0,0.0
TOX27545,0.6630673644481454,0.0,0.0,0.0,0.0
TOX27547,0.5760341548644237,0.0,0.0,0.0,0.0
TOX27549,0.7439683946867095,0.0,0.0,0.0,0.0
TOX27551,0.6946363706959751,0.0,0.0,0.0,0.0
TOX27552,0.6776043818976719,0.0,0.0,0.0,0.0
TOX27554,0.6544972008161556,0.0,0.0,0.0,0.0
TOX27556,0.5686128105894024,0.0,0.0,0.0,0.0
TOX27558,0.628892801267472,0.5416666666666666,0.0,0.0,0.0
TOX27559,0.6786191772138452,0.0,0.0,0.0,0.0
TOX27560,0.6826488559945283,0.0,0.0,0.0,0.0
TOX27562,0.6234920567842445,0.0,0.0,0.0,0.0
TOX27565,0.6797241210216819,0.2083333333333333,0.0,0.0,0.0
TOX27567,0.6308184921502129,0.0,0.0,0.0,0.0
TOX27568,0.6322378500149537,0.0,0.0,0.0,0.0
TOX27570,0.5173276950859003,0.0,0.0,0.0,0.0
TOX27574,0.6275987938425793,0.0,0.0,0.0,0.0
TOX27576,0.6092217946024019,0.0,0.0,0.0,0.0
TOX27578,0.6803058946674203,0.0,0.0,0.0,0.0
TOX27579,0.6881018758808354,0.0,0.0,0.0,0.0
TOX27581,0.6780673199361836,0.0,0.0,0.0,0.0
TOX27582,0.6792874828947432,0.0,0.0,0.0,0.0
TOX27584,0.6739509735199674,0.0,0.0,0.0,0.0
TOX27585,0.6107554009563803,0.0,0.0,0.0,0.0
TOX27587,0.675107975944433,0.0,0.0,0.0,0.0
TOX27589,0.6927587646767152,0.0,0.0,0.0,0.0
TOX27590,0.613978404491281,0.0,0.0,0.0,0.0
TOX27591,0.5976925244108817,0.0,0.0,0.0,0.3333333333333333
TOX27593,0.5845507324761272,0.0,0.0,0.0,0.0
TOX27594,0.6649577516148316,0.0,0.0,0.0,0.0
TOX27597,0.7429236227774053,0.0,0.0,0.0,0.0
TOX27599,0.6456720290896291,0.0,0.0,0.0,0.0
TOX27601,0.5539495720124514,0.0,0.0,0.0,0.0
TOX27603,0.571612497223165,0.0,0.0,0.0,0.0
TOX27604,0.6724761522742702,0.0,0.0,0.0,0.0
TOX27605,0.6380209788081155,0.0,0.0,0.0,0.0
TOX27606,0.6715246598009833,0.0,0.0,0.0,0.0
TOX27608,0.5946341715986304,0.0,0.0,0.0,0.0
TOX27609,0.671222495583403,0.0,0.0,0.0,0.0
TOX27610,0.6462996263085387,0.0,0.0,0.0,0.0
TOX27611,0.6712314000471953,0.0,0.0,0.0,0.0
TOX27614,0.5347686300987314,0.0,0.0,0.0,0.0
TOX27617,0.6021256984725243,0.0,0.0,0.0,0.0
TOX27618,0.6646056401977462,0.0,0.0,0.0,0.0
TOX2762,0.6688443605420598,0.0,0.05,0.0,0.0
TOX27622,0.67664516179334,0.0,0.0,0.0,0.0
TOX27623,0.679262896435585,0.0,0.0,0.0,0.0
TOX27624,0.6740744658853366,0.0,0.0,0.0,0.0
TOX27628,0.6638696192168232,0.0,0.0,0.0,0.0
TOX27629,0.6415991883129601,0.0,0.0,0.0,0.0
TOX27630,0.7364511639146039,0.0,0.0,0.0,0.0
TOX27631,0.6512310367498984,0.0,0.0,0.0,0.0
TOX27633,0.6885949974884185,0.0,0.0,0.0,0.0
TOX27636,0.6768720397848421,0.0,0.0,0.0,0.0
TOX27637,0.6602037507314771,0.0,0.0,0.0,0.0
TOX27639,0.663194844541685,0.0,0.0,0.0,0.0
TOX2764,0.6309156391775338,0.0,0.05,0.0,0.0
TOX27641,0.6846270244631707,0.0,0.0,0.0,0.0
TOX27642,0.5930026037566374,0.0,0.0,0.0,0.0
TOX27643,0.6283037678346316,0.0,0.0,0.0,0.0
TOX27644,0.6180288011882553,0.0,0.0,0.0,0.0
TOX27645,0.5751700057581101,0.0,0.0,0.0,0.0
TOX27646,0.5873927250425657,0.0,0.0,0.0,0.0
TOX27647,0.6323379964891347,0.0,0.0,0.0,0.0
TOX27648,0.6818258303723091,0.0,0.0,0.0,0.0
TOX27649,0.5497799506152413,0.0,0.0,0.0,0.0
TOX27651,0.6989392078497895,0.0,0.0,0.0,0.0
TOX27654,0.6896585211369275,0.0,0.0,0.0,0.0
TOX27655,0.6744806197465012,0.0,0.0,0.0,0.0
TOX27656,0.6662867690027547,0.0,0.0,0.0,0.0
TOX27657,0.6804790124761158,0.0,0.0,0.0,0.0
TOX27659,0.6643693367545376,0.0,0.0,0.0,0.0
TOX27660,0.5390080873205989,0.0,0.0,0.0,0.6666666666666666
TOX27661,0.5985096082726231,0.0,0.0,0.0,0.0
TOX27662,0.6375547619904779,0.0,0.0,0.0,0.0
TOX27663,0.6149524856649077,0.0,0.0,0.0,0.0
TOX27665,0.5450782616107561,0.0,0.0,0.0,0.0
TOX27667,0.6766798364184342,0.0,0.0,0.0,0.0
TOX27670,0.6686973808063476,0.0,0.0,0.0,0.3333333333333333
TOX27672,0.6670502408631639,0.0416666666666666,0.0,0.0,0.0
TOX27673,0.7369376561944418,0.0,0.0,0.0,0.0
TOX27674,0.5680819268331757,0.0,0.0,0.0,0.0
TOX27675,0.6032052521302634,0.0,0.0,0.0,0.6666666666666666
TOX27677,0.6469915240803593,0.0,0.0,0.0,0.3333333333333333
TOX27678,0.6837195852972925,0.0,0.0,0.0,0.0
TOX27680,0.6413669233123512,0.0,0.0,0.0,0.0
TOX27681,0.6855505165975346,0.0,0.0,0.0,0.6666666666666666
TOX27682,0.5955558318355418,0.0,0.0,0.0,0.3333333333333333
TOX27684,0.5930143610479204,0.0,0.0,0.0,0.0
TOX27686,0.6230976051217688,0.0,0.0,0.0,0.0
TOX27687,0.6246146974918682,0.0,0.1,0.0,0.0
TOX27695,0.6122842948795396,0.0,0.0,0.25,0.0
TOX27698,0.675464697166388,0.0,0.0,0.0,0.0
TOX27700,0.6440864667932622,0.0,0.0,0.0,0.0
TOX27701,0.6202646552953996,0.0,0.0,0.0,0.3333333333333333
TOX27702,0.6237596909632385,0.0,0.0,0.0,0.0
TOX27703,0.6770858079712917,0.0,0.0,0.0,0.0
TOX27704,0.6493259171461989,0.0,0.0,0.0,0.0
TOX27706,0.6269533579003144,0.0,0.0,0.0,0.0
TOX27709,0.5452325445166302,0.0,0.0,0.0,0.6666666666666666
TOX27710,0.601595773421853,0.0,0.0,0.0,0.0
TOX27712,0.3173493777022549,0.0,0.0,0.0,0.0
TOX27714,0.6423324143193802,0.0,0.0,0.0,0.0
TOX27715,0.7089187544224355,0.0,0.0,0.0,0.0
TOX27725,0.6816947646419987,0.0,0.0,0.0,0.0
TOX27728,0.6454765254525416,0.0,0.0,0.0,0.0
TOX27729,0.5749687062090479,0.0,0.0,0.0,0.0
TOX2774,0.6794794860423674,0.0,0.05,0.0,0.0
TOX27752,0.6248093808560445,0.0,0.0,0.0,0.0
TOX27753,0.6345459071434159,0.0,0.0,0.0,0.0
TOX27754,0.6105870166464298,0.0,0.0,0.0,0.0
TOX27756,0.6627261534817199,0.0,0.0,0.0,0.0
TOX27757,0.6935947170519692,0.0,0.0,0.0,0.0
TOX27758,0.6885121670303186,0.0,0.0,0.0,0.0
TOX27760,0.5746172874711226,0.0,0.0,0.0,0.0
TOX27761,0.6645520277143562,0.0,0.0,0.0,0.0
